area,statistic,age_category,quantity,State,gender
Durack,Participation rate (%),65-69 years,83.4,Western Australia,female
Durack,Total participants,70-74 years,1732.0,Western Australia,female
Durack,Eligible participants,70-74 years,2057.0,Western Australia,female
Durack,Participation rate (%),70-74 years,84.2,Western Australia,female
Durack,Total participants,75-79 years,1168.0,Western Australia,female
Durack,Eligible participants,75-79 years,1378.0,Western Australia,female
Durack,Participation rate (%),75-79 years,84.8,Western Australia,female
Durack,Total participants,80-84 years,761.0,Western Australia,female
Durack,Eligible participants,80-84 years,918.0,Western Australia,female
Durack,Participation rate (%),80-84 years,82.9,Western Australia,female
Durack,Total participants,85 years and over,568.0,Western Australia,female
Durack,Eligible participants,85 years and over,788.0,Western Australia,female
Durack,Participation rate (%),85 years and over,72.1,Western Australia,female
Durack,Total participants,Total Females,33690.0,Western Australia,female
Durack,Eligible participants,Total Females,47870.0,Western Australia,female
Durack,Participation rate (%),Total Females,70.4,Western Australia,female
Forrest,Total participants,18-19 years,1039.0,Western Australia,female
Forrest,Eligible participants,18-19 years,1294.0,Western Australia,female
Forrest,Participation rate (%),18-19 years,80.3,Western Australia,female
Forrest,Total participants,20-24 years,2204.0,Western Australia,female
Forrest,Eligible participants,20-24 years,3203.0,Western Australia,female
Forrest,Participation rate (%),20-24 years,68.8,Western Australia,female
Forrest,Total participants,25-29 years,2507.0,Western Australia,female
Forrest,Eligible participants,25-29 years,3455.0,Western Australia,female
Forrest,Participation rate (%),25-29 years,72.6,Western Australia,female
Forrest,Total participants,30-34 years,2931.0,Western Australia,female
Forrest,Eligible participants,30-34 years,3975.0,Western Australia,female
Forrest,Participation rate (%),30-34 years,73.7,Western Australia,female
Forrest,Total participants,35-39 years,3201.0,Western Australia,female
Forrest,Eligible participants,35-39 years,4240.0,Western Australia,female
Forrest,Participation rate (%),35-39 years,75.5,Western Australia,female
Forrest,Total participants,40-44 years,3495.0,Western Australia,female
Forrest,Eligible participants,40-44 years,4523.0,Western Australia,female
Forrest,Participation rate (%),40-44 years,77.3,Western Australia,female
Forrest,Total participants,45-49 years,3960.0,Western Australia,female
Forrest,Eligible participants,45-49 years,4909.0,Western Australia,female
Forrest,Participation rate (%),45-49 years,80.7,Western Australia,female
Forrest,Total participants,50-54 years,3780.0,Western Australia,female
Forrest,Eligible participants,50-54 years,4537.0,Western Australia,female
Forrest,Participation rate (%),50-54 years,83.3,Western Australia,female
Forrest,Total participants,55-59 years,4199.0,Western Australia,female
Forrest,Eligible participants,55-59 years,4939.0,Western Australia,female
Forrest,Participation rate (%),55-59 years,85.0,Western Australia,female
Forrest,Total participants,60-64 years,4164.0,Western Australia,female
Forrest,Eligible participants,60-64 years,4666.0,Western Australia,female
Forrest,Participation rate (%),60-64 years,89.2,Western Australia,female
Forrest,Total participants,65-69 years,3722.0,Western Australia,female
Forrest,Eligible participants,65-69 years,4162.0,Western Australia,female
Forrest,Participation rate (%),65-69 years,89.4,Western Australia,female
Forrest,Total participants,70-74 years,2909.0,Western Australia,female
Forrest,Eligible participants,70-74 years,3195.0,Western Australia,female
Forrest,Participation rate (%),70-74 years,91.0,Western Australia,female
Forrest,Total participants,75-79 years,1998.0,Western Australia,female
Forrest,Eligible participants,75-79 years,2219.0,Western Australia,female
Forrest,Participation rate (%),75-79 years,90.0,Western Australia,female
Forrest,Total participants,80-84 years,1361.0,Western Australia,female
Forrest,Eligible participants,80-84 years,1529.0,Western Australia,female
Forrest,Participation rate (%),80-84 years,89.0,Western Australia,female
Forrest,Total participants,85 years and over,1168.0,Western Australia,female
Forrest,Eligible participants,85 years and over,1463.0,Western Australia,female
Forrest,Participation rate (%),85 years and over,79.8,Western Australia,female
Forrest,Total participants,Total Females,42638.0,Western Australia,female
Forrest,Eligible participants,Total Females,52309.0,Western Australia,female
Forrest,Participation rate (%),Total Females,81.5,Western Australia,female
Fremantle,Total participants,18-19 years,1183.0,Western Australia,female
Fremantle,Eligible participants,18-19 years,1406.0,Western Australia,female
Fremantle,Participation rate (%),18-19 years,84.1,Western Australia,female
Fremantle,Total participants,20-24 years,3277.0,Western Australia,female
Fremantle,Eligible participants,20-24 years,4103.0,Western Australia,female
Fremantle,Participation rate (%),20-24 years,79.9,Western Australia,female
Fremantle,Total participants,25-29 years,3499.0,Western Australia,female
Fremantle,Eligible participants,25-29 years,4412.0,Western Australia,female
Fremantle,Participation rate (%),25-29 years,79.3,Western Australia,female
Fremantle,Total participants,30-34 years,3910.0,Western Australia,female
Fremantle,Eligible participants,30-34 years,4861.0,Western Australia,female
Fremantle,Participation rate (%),30-34 years,80.4,Western Australia,female
Fremantle,Total participants,35-39 years,3700.0,Western Australia,female
Fremantle,Eligible participants,35-39 years,4636.0,Western Australia,female
Fremantle,Participation rate (%),35-39 years,79.8,Western Australia,female
Fremantle,Total participants,40-44 years,3603.0,Western Australia,female
Fremantle,Eligible participants,40-44 years,4542.0,Western Australia,female
Fremantle,Participation rate (%),40-44 years,79.3,Western Australia,female
Fremantle,Total participants,45-49 years,4075.0,Western Australia,female
Fremantle,Eligible participants,45-49 years,4868.0,Western Australia,female
Fremantle,Participation rate (%),45-49 years,83.7,Western Australia,female
Fremantle,Total participants,50-54 years,3764.0,Western Australia,female
Fremantle,Eligible participants,50-54 years,4394.0,Western Australia,female
Fremantle,Participation rate (%),50-54 years,85.7,Western Australia,female
Fremantle,Total participants,55-59 years,3730.0,Western Australia,female
Fremantle,Eligible participants,55-59 years,4325.0,Western Australia,female
Fremantle,Participation rate (%),55-59 years,86.2,Western Australia,female
Fremantle,Total participants,60-64 years,3338.0,Western Australia,female
Fremantle,Eligible participants,60-64 years,3840.0,Western Australia,female
Fremantle,Participation rate (%),60-64 years,86.9,Western Australia,female
Fremantle,Total participants,65-69 years,2979.0,Western Australia,female
Fremantle,Eligible participants,65-69 years,3377.0,Western Australia,female
Fremantle,Participation rate (%),65-69 years,88.2,Western Australia,female
Fremantle,Total participants,70-74 years,2163.0,Western Australia,female
Fremantle,Eligible participants,70-74 years,2433.0,Western Australia,female
Fremantle,Participation rate (%),70-74 years,88.9,Western Australia,female
Fremantle,Total participants,75-79 years,1623.0,Western Australia,female
Fremantle,Eligible participants,75-79 years,1871.0,Western Australia,female
Fremantle,Participation rate (%),75-79 years,86.7,Western Australia,female
Fremantle,Total participants,80-84 years,1109.0,Western Australia,female
Fremantle,Eligible participants,80-84 years,1314.0,Western Australia,female
Fremantle,Participation rate (%),80-84 years,84.4,Western Australia,female
Fremantle,Total participants,85 years and over,1062.0,Western Australia,female
Fremantle,Eligible participants,85 years and over,1359.0,Western Australia,female
Fremantle,Participation rate (%),85 years and over,78.1,Western Australia,female
Fremantle,Total participants,Total Females,43015.0,Western Australia,female
Fremantle,Eligible participants,Total Females,51741.0,Western Australia,female
Fremantle,Participation rate (%),Total Females,83.1,Western Australia,female
Hasluck,Total participants,18-19 years,1109.0,Western Australia,female
Hasluck,Eligible participants,18-19 years,1331.0,Western Australia,female
Hasluck,Participation rate (%),18-19 years,83.3,Western Australia,female
Hasluck,Total participants,20-24 years,2795.0,Western Australia,female
Hasluck,Eligible participants,20-24 years,3675.0,Western Australia,female
Hasluck,Participation rate (%),20-24 years,76.1,Western Australia,female
Hasluck,Total participants,25-29 years,2647.0,Western Australia,female
Hasluck,Eligible participants,25-29 years,3523.0,Western Australia,female
Hasluck,Participation rate (%),25-29 years,75.1,Western Australia,female
Hasluck,Total participants,30-34 years,2870.0,Western Australia,female
Hasluck,Eligible participants,30-34 years,3739.0,Western Australia,female
Hasluck,Participation rate (%),30-34 years,76.8,Western Australia,female
Hasluck,Total participants,35-39 years,2996.0,Western Australia,female
Hasluck,Eligible participants,35-39 years,3865.0,Western Australia,female
Hasluck,Participation rate (%),35-39 years,77.5,Western Australia,female
Hasluck,Total participants,40-44 years,3099.0,Western Australia,female
Hasluck,Eligible participants,40-44 years,3932.0,Western Australia,female
Hasluck,Participation rate (%),40-44 years,78.8,Western Australia,female
Hasluck,Total participants,45-49 years,3547.0,Western Australia,female
Hasluck,Eligible participants,45-49 years,4401.0,Western Australia,female
Hasluck,Participation rate (%),45-49 years,80.6,Western Australia,female
Hasluck,Total participants,50-54 years,3521.0,Western Australia,female
Hasluck,Eligible participants,50-54 years,4200.0,Western Australia,female
Hasluck,Participation rate (%),50-54 years,83.8,Western Australia,female
Hasluck,Total participants,55-59 years,3617.0,Western Australia,female
Hasluck,Eligible participants,55-59 years,4160.0,Western Australia,female
Hasluck,Participation rate (%),55-59 years,86.9,Western Australia,female
Hasluck,Total participants,60-64 years,3393.0,Western Australia,female
Hasluck,Eligible participants,60-64 years,3849.0,Western Australia,female
Hasluck,Participation rate (%),60-64 years,88.2,Western Australia,female
Hasluck,Total participants,65-69 years,3270.0,Western Australia,female
Hasluck,Eligible participants,65-69 years,3661.0,Western Australia,female
Hasluck,Participation rate (%),65-69 years,89.3,Western Australia,female
Hasluck,Total participants,70-74 years,2486.0,Western Australia,female
Hasluck,Eligible participants,70-74 years,2809.0,Western Australia,female
